#   <lc>              σ(lc)             lb                σ(lb)             <lambda>          σ(lambda)         <L/lc>            σ(L/lc)           <L/lambda>       σ(L/lambda)        <lb/L>            σ(lb/L)           <E_stretch>       σ(E_stretch)      <E_bend>          σ(E_bend)         <E_shear>         σ(E_shear)        <E_total>         σ(E_total)        <E from A>        σ(E from A)       <E_error>         σ(E_error)        N     EA              EI              GI              ORTHO           SHEARDISPL      STRETCHDISPL    L        CASENO   SEED    WX    WY  Datafile
# index 0  EA=1  EI=4e-8  GI variable  ORTHO=0.1
  0.013113969100    0.000180509048    0.000200000000    0.000000000000    0.052883308600    0.000972329095   15.253485425400    0.207663298889    3.783045745100    0.068544210342    0.001000000000    0.000000000000    0.000002365827    0.000000760028    0.000005459761    0.000000779271    0.000000006932    0.000000000901    0.000007832521    0.000001528636    0.000007831839    0.000001528158    0.000076037323    0.000666222643     600  1.000000000000  0.000000040000  0.000000010000  0.400000000000  0.010000000000  0.000000000000  0.200000      10     101  1.00  1.00  data5027.dat
  0.013113969100    0.000180509048    0.000200000000    0.000000000000    0.052883308600    0.000972329095   15.253485425400    0.207663298889    3.783045745100    0.068544210342    0.001000000000    0.000000000000    0.000002363901    0.000000759676    0.000005461679    0.000000779646    0.000000000695    0.000000000090    0.000007826275    0.000001528212    0.000007826542    0.000001528985   -0.000022051219    0.000377203844     600  1.000000000000  0.000000040000  0.000000001000  0.400000000000  0.010000000000  0.000000000000  0.200000      10     101  1.00  1.00  data5028.dat
  0.013113969100    0.000180509048    0.000200000000    0.000000000000    0.052883308600    0.000972329095   15.253485425400    0.207663298889    3.783045745100    0.068544210342    0.001000000000    0.000000000000    0.000002363707    0.000000759640    0.000005461874    0.000000779684    0.000000000069    0.000000000009    0.000007825650    0.000001528170    0.000007823717    0.000001525068    0.000192721573    0.000421226523     600  1.000000000000  0.000000040000  0.000000000100  0.400000000000  0.010000000000  0.000000000000  0.200000      10     101  1.00  1.00  data5029.dat


# index 3  EA=1  EI=4e-8  GI variable  ORTHO=0.6
  0.012728869900    0.000142227747    0.000200000000    0.000000000000    0.050822261100    0.000756930122   15.714082537100    0.175880511230    3.936070936400    0.058754828679    0.001000000000    0.000000000000    0.000028296115    0.000006976372    0.000024215144    0.000002319213    0.000000011959    0.000000001677    0.000052523218    0.000009192157    0.000052523095    0.000009192267    0.000002748891    0.000007149644     600  1.000000000000  0.000000040000  0.100000000000  0.600000000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data5030.dat
  0.012469569900    0.000082493191    0.000200000000    0.000000000000    0.049445765100    0.000436285056   16.039676129800    0.105911202190    4.045118498400    0.035602411331    0.001000000000    0.000000000000    0.000026546214    0.000002626073    0.000024269701    0.000001989359    0.000000120801    0.000000011480    0.000050936715    0.000004376742    0.000050936691    0.000004376745    0.000000485173    0.000001875473     600  1.000000000000  0.000000040000  0.010000000000  0.600000000000  0.010000000000  0.000000000000  0.200000      10     115  1.00  1.00  data5031.dat
  0.012705649900    0.000133692267    0.000200000000    0.000000000000    0.050698542300    0.000710582755   15.742606683100    0.166620716762    3.945589605100    0.055734206162    0.001000000000    0.000000000000    0.000028320277    0.000006003830    0.000023984736    0.000002026801    0.000001081297    0.000000126711    0.000053386310    0.000007762760    0.000053386302    0.000007762781    0.000000207308    0.000000797160     600  1.000000000000  0.000000040000  0.001000000000  0.600000000000  0.010000000000  0.000000000000  0.200000      10     125  1.00  1.00  data5032.dat
  0.012529397800    0.000207855149    0.000200000000    0.000000000000    0.049764642300    0.001098968154   15.966451618500    0.267430426109    4.020704850900    0.089934909472    0.001000000000    0.000000000000    0.000022516720    0.000004769474    0.000018013307    0.000001936741    0.000004499350    0.000000669531    0.000045029378    0.000006683510    0.000045029287    0.000006683537    0.000002105898    0.000006652417     600  1.000000000000  0.000000040000  0.000100000000  0.600000000000  0.010000000000  0.000000000000  0.200000      10     135  1.00  1.00  data5033.dat
  0.012599743200    0.000154261173    0.000200000000    0.000000000000    0.050136261000    0.000818537114   15.875479195200    0.194198163722    3.990084782300    0.065067858270    0.001000000000    0.000000000000    0.000013624069    0.000002829031    0.000013605679    0.000001293913    0.000005198604    0.000000625094    0.000032428352    0.000004441360    0.000032426652    0.000004441593    0.000053355690    0.000163539763     600  1.000000000000  0.000000040000  0.000010000000  0.600000000000  0.010000000000  0.000000000000  0.200000      10     101  1.00  1.00  data5034.dat
  0.012500128200    0.000216265259    0.000200000000    0.000000000000    0.049609932300    0.001143906694   16.004158632000    0.277679959932    4.033387283800    0.093356435179    0.001000000000    0.000000000000    0.000011081641    0.000002155176    0.000014231095    0.000001644372    0.000001250240    0.000000188258    0.000026562976    0.000003828147    0.000026562974    0.000003828145    0.000000056223    0.000000148670     600  1.000000000000  0.000000040000  0.000001000000  0.600000000000  0.010000000000  0.000000000000  0.200000      10     145  1.00  1.00  data5035.dat
  0.012524551400    0.000257497029    0.000200000000    0.000000000000    0.049740450800    0.001360755513   15.974785299800    0.332398267840    4.023625415800    0.111850745637    0.001000000000    0.000000000000    0.000009863215    0.000001501935    0.000014517021    0.000001020290    0.000000150971    0.000000018826    0.000024531207    0.000002378868    0.000024531234    0.000002378860   -0.000001122759    0.000003816780     600  1.000000000000  0.000000040000  0.000000100000  0.600000000000  0.010000000000  0.000000000000  0.200000      10     155  1.00  1.00  data5036.dat
  0.012541995300    0.000128166133    0.000200000000    0.000000000000    0.049829658200    0.000679395053   15.947919001600    0.162351877959    4.014342010200    0.054455889242    0.001000000000    0.000000000000    0.000009395406    0.000001992125    0.000013473115    0.000001812053    0.000000014714    0.000000001256    0.000022883234    0.000003544044    0.000022883052    0.000003544162    0.000008766914    0.000021503696     600  1.000000000000  0.000000040000  0.000000010000  0.600000000000  0.010000000000  0.000000000000  0.200000      10     165  1.00  1.00  data5037.dat
  0.012595890700    0.000144149990    0.000200000000    0.000000000000    0.050115634000    0.000764273615   15.880072539300    0.182373159336    3.991609881200    0.061158093366    0.001000000000    0.000000000000    0.000008544138    0.000002476237    0.000014063470    0.000002050436    0.000000001549    0.000000000141    0.000022609157    0.000004466299    0.000022604606    0.000004461702    0.000171168649    0.000535421207     600  1.000000000000  0.000000040000  0.000000001000  0.600000000000  0.010000000000  0.000000000000  0.200000      10     175  1.00  1.00  data5038.dat
  0.012583709900    0.000135847565    0.000200000000    0.000000000000    0.050050881000    0.000720299389   15.895232966200    0.171785162779    3.996679646800    0.057601694107    0.001000000000    0.000000000000    0.000010836489    0.000001724131    0.000015418788    0.000001975419    0.000000000155    0.000000000014    0.000026255432    0.000003561187    0.000026255202    0.000003561280    0.000009210345    0.000025556275     600  1.000000000000  0.000000040000  0.000000000100  0.600000000000  0.010000000000  0.000000000000  0.200000      10     185  1.00  1.00  data5039.dat


# index 4  EA=1  EI=4e-8  GI variable  ORTHO=0.8
  0.012289976200    0.000185351140    0.000200000000    0.000000000000    0.048500301600    0.000977142912   16.276717952300    0.242691589972    4.125169599800    0.081855497346    0.001000000000    0.000000000000    0.000055361303    0.000006278357    0.000038180405    0.000002320023    0.000000019345    0.000000001743    0.000093561053    0.000007229922    0.000093560813    0.000007230395    0.000002974828    0.000009697858     600  1.000000000000  0.000000040000  0.100000000000  0.800000000000  0.010000000000  0.000000000000  0.200000      10     186  1.00  1.00  data5040.dat
  0.012304836600    0.000148901972    0.000200000000    0.000000000000    0.048577725800    0.000783890677   16.255912041400    0.196554366408    4.118077240400    0.066380636504    0.001000000000    0.000000000000    0.000050982897    0.000010343116    0.000036743509    0.000003666662    0.000000171569    0.000000025343    0.000087897974    0.000013469636    0.000087897540    0.000013469921    0.000005430643    0.000014474937     600  1.000000000000  0.000000040000  0.010000000000  0.800000000000  0.010000000000  0.000000000000  0.200000      10     196  1.00  1.00  data5041.dat
  0.012424500000    0.000121113133    0.000200000000    0.000000000000    0.049208112667    0.000639672561   16.098585687889    0.156775132800    4.064980208000    0.052773482215    0.001000000000    0.000000000000    0.000051565634    0.000006985085    0.000037259346    0.000003507507    0.000001586745    0.000000137257    0.000090411724    0.000009917807    0.000090411789    0.000009918017   -0.000000533319    0.000002062493     600  1.000000000000  0.000000040000  0.001000000000  0.800000000000  0.010000000000  0.000000000000  0.200000       9     206  1.00  1.00  data5042.dat
  0.012295031889    0.000275120302    0.000200000000    0.000000000000    0.048529526333    0.001442312302   16.274145550889    0.372791075151    4.124541718222    0.126471706529    0.001000000000    0.000000000000    0.000040795491    0.000002919559    0.000029101229    0.000003629947    0.000006855555    0.000000766913    0.000076752275    0.000006407626    0.000076752289    0.000006407619   -0.000000185423    0.000000646852     600  1.000000000000  0.000000040000  0.000100000000  0.800000000000  0.010000000000  0.000000000000  0.200000       9     216  1.00  1.00  data5043.dat
  0.012296154300    0.000135056655    0.000200000000    0.000000000000    0.048531779300    0.000711026873   16.267009940100    0.178246111283    4.121804699700    0.060196077840    0.001000000000    0.000000000000    0.000025758351    0.000006522214    0.000022311197    0.000002682283    0.000007654125    0.000001065565    0.000055723673    0.000009640846    0.000055723668    0.000009640846    0.000000093768    0.000000722132     600  1.000000000000  0.000000040000  0.000010000000  0.800000000000  0.010000000000  0.000000000000  0.200000      10     226  1.00  1.00  data5044.dat
  0.012283941100    0.000178255331    0.000200000000    0.000000000000    0.048468389600    0.000937866608   16.284503795600    0.236173775010    4.127790469100    0.079812363930    0.001000000000    0.000000000000    0.000024187195    0.000005042810    0.000025673651    0.000002256181    0.000002064522    0.000000273251    0.000051925369    0.000006961607    0.000051925427    0.000006961646   -0.000001025730    0.000008450746     600  1.000000000000  0.000000040000  0.000001000000  0.800000000000  0.010000000000  0.000000000000  0.200000      10     236  1.00  1.00  data5045.dat
  0.012326929700    0.000159439700    0.000200000000    0.000000000000    0.048694259400    0.000839190376   16.227093322400    0.210727554529    4.108364295100    0.071182128662    0.001000000000    0.000000000000    0.000021929356    0.000003765196    0.000026408370    0.000003271971    0.000000260652    0.000000035747    0.000048598377    0.000006894578    0.000048598417    0.000006894633   -0.000000694479    0.000002911845     600  1.000000000000  0.000000040000  0.000000100000  0.800000000000  0.010000000000  0.000000000000  0.200000      10     246  1.00  1.00  data5046.dat
  0.012283223700    0.000127332543    0.000200000000    0.000000000000    0.048463617100    0.000669878573   16.283944752400    0.168755101463    4.127516543400    0.057029026559    0.001000000000    0.000000000000    0.000021550427    0.000003989692    0.000026575482    0.000002868064    0.000000025380    0.000000003720    0.000048151288    0.000006657391    0.000048151282    0.000006657425    0.000000222724    0.000001339948     600  1.000000000000  0.000000040000  0.000000010000  0.800000000000  0.010000000000  0.000000000000  0.200000      10     256  1.00  1.00  data5047.dat
  0.012309055900    0.000210175647    0.000200000000    0.000000000000    0.048601339700    0.001108887953   16.252408892200    0.273937876173    4.117008201600    0.092325965649    0.001000000000    0.000000000000    0.000021691666    0.000003099380    0.000026193190    0.000002246500    0.000000002433    0.000000000235    0.000047887289    0.000004519612    0.000047887154    0.000004519759    0.000003102214    0.000009548312     600  1.000000000000  0.000000040000  0.000000001000  0.800000000000  0.010000000000  0.000000000000  0.200000      10     266  1.00  1.00  data5048.dat
  0.012248708600    0.000143939790    0.000200000000    0.000000000000    0.048282422200    0.000757087644   16.330272439300    0.191040047072    4.143205477300    0.064577400418    0.001000000000    0.000000000000    0.000023150559    0.000006963452    0.000026508118    0.000003889444    0.000000000257    0.000000000037    0.000049658934    0.000010721852    0.000049658745    0.000010722005    0.000004540709    0.000013906266     600  1.000000000000  0.000000040000  0.000000000100  0.800000000000  0.010000000000  0.000000000000  0.200000      10     276  1.00  1.00  data5049.dat


# index 5  EA=1  EI=4e-8  GI variable  ORTHO=1.0
  0.012257854900    0.000208176567    0.000200000000    0.000000000000    0.048331958200    0.001093104208   16.320335393900    0.279193569758    4.139972751500    0.094544536704    0.001000000000    0.000000000000    0.000069315158    0.000011183585    0.000046852664    0.000005838480    0.000000022755    0.000000003333    0.000116190577    0.000016652275    0.000116190053    0.000016652186    0.000004411538    0.000013935589     600  1.000000000000  0.000000040000  0.100000000000  1.000000000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  shear/data010.dat
  0.012257854900    0.000208176567    0.000200000000    0.000000000000    0.048331958200    0.001093104208   16.320335393900    0.279193569758    4.139972751500    0.094544536704    0.001000000000    0.000000000000    0.000069099363    0.000011149222    0.000046664171    0.000005819086    0.000000223907    0.000000032847    0.000115987440    0.000016624779    0.000115987457    0.000016624782   -0.000000144661    0.000000477072     600  1.000000000000  0.000000040000  0.010000000000  1.000000000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  shear/data009.dat
  0.012257854900    0.000208176567    0.000200000000    0.000000000000    0.048331958200    0.001093104208   16.320335393900    0.279193569758    4.139972751500    0.094544536704    0.001000000000    0.000000000000    0.000067149399    0.000010839465    0.000045012764    0.000005651161    0.000001948658    0.000000285423    0.000114110822    0.000016370993    0.000114110206    0.000016370894    0.000005288834    0.000016698518     600  1.000000000000  0.000000040000  0.001000000000  1.000000000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  shear/data008.dat
