#   <lc>              σ(lc)             lb                σ(lb)             <lambda>          σ(lambda)         <L/lc>            σ(L/lc)           <L/lambda>       σ(L/lambda)        <lb/L>            σ(lb/L)           <E_stretch>       σ(E_stretch)      <E_bend>          σ(E_bend)         <E_shear>         σ(E_shear)        <E_total>         σ(E_total)        <E from A>        σ(E from A)       <E_error>         σ(E_error)        N     EA              EI              GI              SHEARDISPL      STRETCHDISPL    L        CASENO   SEED    WX    WY  Datafile
#
# index 0  EA=1  EI=4e-8  GI variable
  0.012257854900    0.000208176567    0.000003162000    0.000000000000    0.192565164000    0.004355167795   16.320335393900    0.279193569758    1.039092358000    0.023729746856    0.000015811000    0.000000000000    0.000000000037    0.000000000015    0.000000039220    0.000000008161    0.000000000950    0.000000000151    0.000000040206    0.000000008301    0.000000040206    0.000000008301    0.000001666827    0.000005250783     600  1.000000000000  0.000000000010  0.000000000100  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3006.dat
  0.012257854900    0.000208176567    0.000001000000    0.000000000000    0.282647006700    0.006392512142   16.320335393900    0.279193569758    0.707925382400    0.016166888326    0.000005000000    0.000000000000    0.000000000000    0.000000000000    0.000000004078    0.000000000834    0.000000000674    0.000000000106    0.000000004753    0.000000000927    0.000000004753    0.000000000927   -0.000002052721    0.000006512805     600  1.000000000000  0.000000000001  0.000000000100  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3007.dat
  0.012257854900    0.000208176567    0.000000316000    0.000000000000    0.414869069500    0.009382924445   16.320335393900    0.279193569758    0.482303948600    0.011014372842    0.000001581000    0.000000000000    0.000000000000    0.000000000000    0.000000000622    0.000000000097    0.000000000208    0.000000000025    0.000000000830    0.000000000119    0.000000000830    0.000000000119    0.000000091511    0.000000182853     600  1.000000000000  0.0000000000001 0.000000000100  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3008.dat
  0.012228167100    0.000204357276    0.000000100000    0.000000000000    0.606977784400    0.013502699850   16.359833388100    0.276097438337    0.329650081200    0.007429736052    0.000000500000    0.000000000000    0.000000000000    0.000000000000    0.000000000262    0.000000000028    0.000000000047    0.000000000008    0.000000000309    0.000000000034    0.000000000309    0.000000000034    0.000000017504    0.000000281013     600  1.000000000000 0.00000000000001 0.000000000100  0.010000000000  0.000000000000  0.200000      10     108  1.00  1.00  data4140.dat


# index 12  EA=1  EI=variable  GI=1e-9
  0.012257854900    0.000208176567    0.001000000000    0.000000000000    0.028264700700    0.000639251306   16.320335393900    0.279193569758    7.079253825300    0.161668883502    0.005000000000    0.000000000000    0.000154903139    0.000023654873    0.000053584645    0.000005006530    0.000000000445    0.000000000042    0.000208488229    0.000027149626    0.000208489404    0.000027149604   -0.000005643045    0.000018298817     600  1.000000000000  0.000001000000  0.000000001000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3009.dat
  0.012257854900    0.000208176567    0.000316228000    0.000000000000    0.041486907000    0.000938292497   16.320335393900    0.279193569758    4.823039486000    0.110143728204    0.001581139000    0.000000000000    0.000053687129    0.000009789190    0.000041934773    0.000006234872    0.000000001858    0.000000000178    0.000095623760    0.000015483356    0.000095623250    0.000015483334    0.000005297883    0.000016916669     600  1.000000000000  0.000000100000  0.000000001000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3010.dat
  0.012257854900    0.000208176567    0.000100000000    0.000000000000    0.060894451700    0.001377225044   16.320335393900    0.279193569758    3.285898550400    0.075040048599    0.000500000000    0.000000000000    0.000007068293    0.000001642726    0.000018318801    0.000003105020    0.000000005647    0.000000000726    0.000025392740    0.000004519387    0.000025392768    0.000004519396   -0.000001051800    0.000003297732     600  1.000000000000  0.000000010000  0.000000001000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3011.dat
  0.012257854900    0.000208176567    0.000031623000    0.000000000000    0.089380831600    0.002021489605   16.320335393900    0.279193569758    2.238656622300    0.051124189894    0.000158114000    0.000000000000    0.000000238601    0.000000082167    0.000003405123    0.000000658832    0.000000008992    0.000000001341    0.000003652717    0.000000730449    0.000003652707    0.000000730445    0.000002403601    0.000007644615     600  1.000000000000  0.000000001000  0.000000001000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3012.dat
  0.012257854900    0.000208176567    0.000010000000    0.000000000000    0.131193118900    0.002967141410   16.320335393900    0.279193569758    1.525179002200    0.034830505207    0.000050000000    0.000000000000    0.000000003418    0.000000001335    0.000000386028    0.000000079628    0.000000009387    0.000000001484    0.000000398833    0.000000081981    0.000000398833    0.000000081982   -0.000000413011    0.000001286531     600  1.000000000000  0.000000000100  0.000000001000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3013.dat
  0.012257854900    0.000208176567    0.000003162000    0.000000000000    0.192565164000    0.004355167795   16.320335393900    0.279193569758    1.039092358000    0.023729746856    0.000015811000    0.000000000000    0.000000000047    0.000000000018    0.000000040556    0.000000008345    0.000000006714    0.000000001051    0.000000047317    0.000000009283    0.000000047317    0.000000009283    0.000000448157    0.000001384179     600  1.000000000000  0.000000000010  0.000000001000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3014.dat
  0.012257854900    0.000208176567    0.000001000000    0.000000000000    0.282647006700    0.006392512142   16.320335393900    0.279193569758    0.707925382400    0.016166888326    0.000005000000    0.000000000000    0.000000000001    0.000000000000    0.000000005822    0.000000001084    0.000000001967    0.000000000292    0.000000007790    0.000000001356    0.000000007790    0.000000001356    0.000001272583    0.000004012038     600  1.000000000000  0.000000000001  0.000000001000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3015.dat
  0.012257854900    0.000208176567    0.000000316000    0.000000000000    0.414869069500    0.009382924445   16.320335393900    0.279193569758    0.482303948600    0.011014372842    0.000001581000    0.000000000000    0.000000000000    0.000000000000    0.000000001116    0.000000000176    0.000000000178    0.000000000027    0.000000001294    0.000000000202    0.000000001294    0.000000000202    0.000000025907    0.000000068064     600  1.000000000000  0.0000000000001 0.000000001000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3016.dat
  0.012228167100    0.000204357276    0.000000100000    0.000000000000    0.606977784400    0.013502699850   16.359833388100    0.276097438337    0.329650081200    0.007429736052    0.000000500000    0.000000000000    0.000000000000    0.000000000000    0.000000000284    0.000000000040    0.000000000010    0.000000000002    0.000000000294    0.000000000041    0.000000000294    0.000000000041    0.000000059044    0.000000276039     600  1.000000000000 0.00000000000001 0.000000001000  0.010000000000  0.000000000000  0.200000      10     108  1.00  1.00  data4149.dat


# index 13  EA=1  EI=variable  GI=1e-8
  0.012058003800    0.000165179318    0.010000000000    0.000000000000    0.012834636800    0.000233895234   16.589333009900    0.230372138546   15.587576572900    0.289274815647    0.050000000000    0.000000000000    0.000388347682    0.000029273219    0.000041801909    0.000002369995    0.000000001044    0.000000000032    0.000430150635    0.000029249936    0.000430149577    0.000029249778    0.000002424655    0.000012614767     600  1.000000000000  0.000100000000  0.000000010000  0.010000000000  0.000000000000  0.200000      10    1050  1.00  1.00  data4480.dat
  0.012231635800    0.000182089492    0.003162278000    0.000000000000    0.019201359800    0.000380928987   16.354314558100    0.244231015948   10.419634537000    0.207581573143    0.015811388000    0.000000000000    0.000300181974    0.000021595145    0.000051821669    0.000003140623    0.000000001485    0.000000000090    0.000352005128    0.000022814864    0.000352005586    0.000022816049   -0.000001115759    0.000015288637     600  1.000000000000  0.000010000000  0.000000010000  0.010000000000  0.000000000000  0.200000      10    4201  1.00  1.00  data4589.dat
  0.012257854900    0.000208176567    0.000316228000    0.000000000000    0.041486907000    0.000938292497   16.320335393900    0.279193569758    4.823039486000    0.110143728204    0.001581139000    0.000000000000    0.000053697074    0.000009790291    0.000041924838    0.000006233524    0.000000018561    0.000000001774    0.000095640472    0.000015484175    0.000095640205    0.000015484169    0.000002785263    0.000009042703     600  1.000000000000  0.000000100000  0.000000010000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3041.dat
  0.012257854900    0.000208176567    0.000100000000    0.000000000000    0.060894451700    0.001377225044   16.320335393900    0.279193569758    3.285898550400    0.075040048599    0.000500000000    0.000000000000    0.000007085791    0.000001645251    0.000018301499    0.000003102830    0.000000056110    0.000000007220    0.000025443400    0.000004524273    0.000025443347    0.000004524258    0.000002016784    0.000006499624     600  1.000000000000  0.000000010000  0.000000010000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3042.dat
  0.012257854900    0.000208176567    0.000031623000    0.000000000000    0.089380831600    0.002021489605   16.320335393900    0.279193569758    2.238656622300    0.051124189894    0.000158114000    0.000000000000    0.000000245782    0.000000083999    0.000003400346    0.000000657486    0.000000085465    0.000000012711    0.000003731592    0.000000740159    0.000003731594    0.000000740159   -0.000000309289    0.000001046383     600  1.000000000000  0.000000001000  0.000000010000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3043.dat
  0.012257854900    0.000208176567    0.000010000000    0.000000000000    0.131193118900    0.002967141410   16.320335393900    0.279193569758    1.525179002200    0.034830505207    0.000050000000    0.000000000000    0.000000004348    0.000000001613    0.000000398483    0.000000081218    0.000000066246    0.000000010296    0.000000469077    0.000000091576    0.000000469076    0.000000091576    0.000000541293    0.000001507640     600  1.000000000000  0.000000000100  0.000000010000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3044.dat
  0.012257854900    0.000208176567    0.000003162000    0.000000000000    0.192565164000    0.004355167795   16.320335393900    0.279193569758    1.039092358000    0.023729746856    0.000015811000    0.000000000000    0.000000000109    0.000000000035    0.000000057987    0.000000010805    0.000000019583    0.000000002909    0.000000077679    0.000000013539    0.000000077679    0.000000013539    0.000001036040    0.000003275584     600  1.000000000000  0.000000000010  0.000000010000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3045.dat
  0.012257854900    0.000208176567    0.000001000000    0.000000000000    0.282647006700    0.006392512142   16.320335393900    0.279193569758    0.707925382400    0.016166888326    0.000005000000    0.000000000000    0.000000000003    0.000000000001    0.000000010799    0.000000001782    0.000000001734    0.000000000280    0.000000012536    0.000000002050    0.000000012536    0.000000002050   -0.000000023137    0.000000076519     600  1.000000000000  0.000000000001  0.000000010000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3046.dat
  0.012257854900    0.000208176567    0.000000316000    0.000000000000    0.414869069500    0.009382924445   16.320335393900    0.279193569758    0.482303948600    0.011014372842    0.000001581000    0.000000000000    0.000000000000    0.000000000000    0.000000001475    0.000000000233    0.000000000041    0.000000000008    0.000000001516    0.000000000240    0.000000001516    0.000000000240   -0.000000103187    0.000000173205     600  1.000000000000  0.0000000000001 0.000000010000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1138.dat
  0.012228167100    0.000204357276    0.000000100000    0.000000000000    0.606977784400    0.013502699850   16.359833388100    0.276097438337    0.329650081200    0.007429736052    0.000000500000    0.000000000000    0.000000000000    0.000000000000    0.000000000269    0.000000000042    0.000000000001    0.000000000000    0.000000000271    0.000000000042    0.000000000271    0.000000000042    0.000000001802    0.000000315467     600  1.000000000000 0.00000000000001 0.000000010000  0.010000000000  0.000000000000  0.200000      10     108  1.00  1.00  data4148.dat


# index 14  EA=1  EI=variable  GI=1e-7
  0.012209503500    0.000179276233    0.031622777000    0.000000000000    0.008890975400    0.000173942519   16.383874992000    0.241609682161   22.502513899900    0.442776277214    0.158113883000    0.000000000000    0.000501254622    0.000019032591    0.000027728789    0.000002818340    0.000000009776    0.000000000322    0.000528993188    0.000018965036    0.000528971643    0.000018928409    0.000038624498    0.000091410925     600  1.000000000000  0.001000000000  0.000000100000  0.010000000000  0.000000000000  0.200000      10    1093  1.00  1.00  data4370.dat
  0.012180176100    0.000170076236    0.010000000000    0.000000000000    0.013008334100    0.000242182042   16.423005779300    0.229335152266   15.379556042000    0.286352793134    0.050000000000    0.000000000000    0.000410711942    0.000023843645    0.000039985598    0.000003204080    0.000000010347    0.000000000487    0.000450707886    0.000023148485    0.000450691625    0.000023080961    0.000029137688    0.000277205317     600  1.000000000000  0.000100000000  0.000000100000  0.010000000000  0.000000000000  0.200000      10    5170  1.00  1.00  data4479.dat
  0.012129059600    0.000238525248    0.003162278000    0.000000000000    0.018987587400    0.000497553651   16.495086713100    0.325619195678   10.539741372500    0.277585992089    0.015811388000    0.000000000000    0.000274421432    0.000022400713    0.000051479025    0.000005364943    0.000000015290    0.000000001207    0.000325915747    0.000025668038    0.000325924483    0.000025671424   -0.000026101232    0.000080763952     600  1.000000000000  0.000010000000  0.000000100000  0.010000000000  0.000000000000  0.200000      10    1040  1.00  1.00  data4570.dat
  0.012116527500    0.000290623918    0.001000000000    0.000000000000    0.027832635100    0.000888304968   16.515032117400    0.400910363645    7.192506699000    0.233259872564    0.005000000000    0.000000000000    0.000157938024    0.000026385185    0.000052433919    0.000003657477    0.000000041437    0.000000004407    0.000210413380    0.000028626334    0.000210417714    0.000028610558   -0.000032385503    0.000168574090     600  1.000000000000  0.000001000000  0.000000100000  0.010000000000  0.000000000000  0.200000      10    4200  1.00  1.00  data4670.dat
  0.012257854900    0.000208176567    0.000316228000    0.000000000000    0.041486907000    0.000938292497   16.320335393900    0.279193569758    4.823039486000    0.110143728204    0.001581139000    0.000000000000    0.000053796193    0.000009801261    0.000041826656    0.000006220133    0.000000183897    0.000000017575    0.000095806745    0.000015492373    0.000095808597    0.000015492467   -0.000019184118    0.000060607047     600  1.000000000000  0.000000100000  0.000000100000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1177.dat
  0.012257854900    0.000208176567    0.000100000000    0.000000000000    0.060894451700    0.001377225044   16.320335393900    0.279193569758    3.285898550400    0.075040048599    0.000500000000    0.000000000000    0.000007256928    0.000001669834    0.000018148087    0.000003082582    0.000000528199    0.000000068262    0.000025933214    0.000004572076    0.000025932990    0.000004572009    0.000008234898    0.000026110316     600  1.000000000000  0.000000010000  0.000000100000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1187.dat
  0.012257854900    0.000208176567    0.000031623000    0.000000000000    0.089380831600    0.002021489605   16.320335393900    0.279193569758    2.238656622300    0.051124189894    0.000158114000    0.000000000000    0.000000308878    0.000000099283    0.000003463503    0.000000659380    0.000000593675    0.000000087520    0.000004366057    0.000000820416    0.000004366055    0.000000820415    0.000000304961    0.000000903243     600  1.000000000000  0.000000001000  0.000000100000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1197.dat
  0.012257854900    0.000208176567    0.000010000000    0.000000000000    0.131193118900    0.002967141410   16.320335393900    0.279193569758    1.525179002200    0.034830505207    0.000050000000    0.000000000000    0.000000010061    0.000000003077    0.000000565855    0.000000104271    0.000000191425    0.000000028251    0.000000767340    0.000000133018    0.000000767340    0.000000133018    0.000000660450    0.000002103252     600  1.000000000000  0.000000000100  0.000000100000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1107.dat
  0.012257854900    0.000208176567    0.000003162000    0.000000000000    0.192565164000    0.004355167795   16.320335393900    0.279193569758    1.039092358000    0.023729746856    0.000015811000    0.000000000000    0.000000000293    0.000000000080    0.000000107485    0.000000017741    0.000000017207    0.000000002778    0.000000124985    0.000000020447    0.000000124985    0.000000020447   -0.000000424366    0.000001335150     600  1.000000000000  0.000000000010  0.000000100000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1117.dat
  0.012257854900    0.000208176567    0.000001000000    0.000000000000    0.282647006700    0.006392512142   16.320335393900    0.279193569758    0.707925382400    0.016166888326    0.000005000000    0.000000000000    0.000000000005    0.000000000001    0.000000014429    0.000000002354    0.000000000402    0.000000000077    0.000000014835    0.000000002425    0.000000014835    0.000000002425    0.000000618112    0.000001974774     600  1.000000000000  0.000000000001  0.000000100000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1127.dat
  0.012150742400    0.000226721476    0.000000316000    0.000000000000    0.410047319900    0.010204095813   16.465050038800    0.306749556073    0.488019935700    0.012119517113    0.000001581000    0.000000000000    0.000000000000    0.000000000000    0.000000001846    0.000000000690    0.000000000006    0.000000000003    0.000000001852    0.000000000693    0.000000001852    0.000000000693    0.000000051172    0.000000142042     600  1.000000000000  0.0000000000001 0.000000100000  0.010000000000  0.000000000000  0.200000      10     106  1.00  1.00  data1137.dat
  0.012228167100    0.000204357276    0.000000100000    0.000000000000    0.606977784400    0.013502699850   16.359833388100    0.276097438337    0.329650081200    0.007429736052    0.000000500000    0.000000000000    0.000000000000    0.000000000000    0.000000000257    0.000000000035    0.000000000000    0.000000000000    0.000000000257    0.000000000035    0.000000000257    0.000000000035    0.000000026644    0.000000234867     600  1.000000000000 0.00000000000001 0.000000100000  0.010000000000  0.000000000000  0.200000      10     108  1.00  1.00  data4147.dat


# index 15  EA=1  EI=variable  GI=1e-6
  0.012257854900    0.000208176567    0.000316228000    0.000000000000    0.041486907000    0.000938292497   16.320335393900    0.279193569758    4.823039486000    0.110143728204    0.001581139000    0.000000000000    0.000054754036    0.000009907045    0.000040950384    0.000006094061    0.000001686462    0.000000161579    0.000097390881    0.000015574485    0.000097392301    0.000015574548   -0.000014483798    0.000045820357     600  1.000000000000  0.000000100000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3017.dat
  0.012257854900    0.000208176567    0.000100000000    0.000000000000    0.060894451700    0.001377225044   16.320335393900    0.279193569758    3.285898550400    0.075040048599    0.000500000000    0.000000000000    0.000008687402    0.000001868712    0.000017609361    0.000002982050    0.000003420676    0.000000460051    0.000029717439    0.000004971230    0.000029717293    0.000004971188    0.000004689263    0.000014884532     600  1.000000000000  0.000000010000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3018.dat
  0.012257854900    0.000208176567    0.000031623000    0.000000000000    0.089380831600    0.002021489605   16.320335393900    0.279193569758    2.238656622300    0.051124189894    0.000158114000    0.000000000000    0.000000663772    0.000000172134    0.000004686181    0.000000803425    0.000001599880    0.000000227728    0.000006949834    0.000001158346    0.000006949832    0.000001158345    0.000000182314    0.000000607053     600  1.000000000000  0.000000001000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3019.dat
  0.012257854900    0.000208176567    0.000010000000    0.000000000000    0.131193118900    0.002967141410   16.320335393900    0.279193569758    1.525179002200    0.034830505207    0.000050000000    0.000000000000    0.000000026076    0.000000006859    0.000001034663    0.000000168850    0.000000164303    0.000000026242    0.000001225042    0.000000199265    0.000001225042    0.000000199266   -0.000000347771    0.000001081126     600  1.000000000000  0.000000000100  0.000001000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3020.dat
  0.012257854900    0.000208176567    0.000003162000    0.000000000000    0.192565164000    0.004355167795   16.320335393900    0.279193569758    1.039092358000    0.023729746856    0.000015811000    0.000000000000    0.000000000451    0.000000000117    0.000000143405    0.000000023381    0.000000003971    0.000000000753    0.000000147827    0.000000024154    0.000000147827    0.000000024154    0.000000472103    0.000001508756     600  1.000000000000  0.000000000010  0.000001000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3021.dat
  0.012257854900    0.000208176567    0.000001000000    0.000000000000    0.282647006700    0.006392512142   16.320335393900    0.279193569758    0.707925382400    0.016166888326    0.000005000000    0.000000000000    0.000000000005    0.000000000001    0.000000015171    0.000000002483    0.000000000047    0.000000000009    0.000000015223    0.000000002493    0.000000015223    0.000000002493   -0.000000102308    0.000000310591     600  1.000000000000  0.000000000001  0.000001000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data3022.dat
  0.012257854900    0.000208176567    0.000000316000    0.000000000000    0.414869069500    0.009382924445   16.320335393900    0.279193569758    0.482303948600    0.011014372842    0.000001581000    0.000000000000    0.000000000000    0.000000000000    0.000000001560    0.000000000241    0.000000000001    0.000000000000    0.000000001561    0.000000000241    0.000000001561    0.000000000241    0.000000281009    0.000000917610     600  1.000000000000  0.0000000000001 0.000001000000  0.010000000000  0.000000000000  0.200000      10     105  1.00  1.00  data1136.dat
  0.012228167100    0.000204357276    0.000000100000    0.000000000000    0.606977784400    0.013502699850   16.359833388100    0.276097438337    0.329650081200    0.007429736052    0.000000500000    0.000000000000    0.000000000000    0.000000000000    0.000000000314    0.000000000036    0.000000000000    0.000000000000    0.000000000314    0.000000000036    0.000000000314    0.000000000036   -0.000000048191    0.000000387017     600  1.000000000000 0.00000000000001 0.000001000000  0.010000000000  0.000000000000  0.200000      10     108  1.00  1.00  data4146.dat


# index 16  EA=1  EI=variable  GI=1e-6  SMALL larger
  0.012390225000    0.000067261250    1.000000000000    0.000000000000    0.002867088250    0.000020769015   16.142112103000    0.087200937744   69.759912647750    0.502053245768    5.000000000000    0.000000000000    0.000622416133    0.000033118088    0.000001308217    0.000000100688    0.000000099615    0.000000005494    0.000623823965    0.000033170980    0.000622714794    0.000035140920    0.001928872245    0.004447641915     600  1.000000000000  1.000000000000  0.000001000000  0.010000000000  0.000000000000  0.200000       4     107  1.00  1.00  data3307.dat
  0.012335670857    0.000172204894    0.316227766000    0.000000000000    0.004183758143    0.000077585455   16.215912822286    0.231456945625   47.818429157429    0.913415433354    1.581138830000    0.000000000000    0.000602437978    0.000024887399    0.000006779645    0.000000895122    0.000000097460    0.000000004737    0.000609315084    0.000025187312    0.000609543090    0.000025035745   -0.000381111472    0.002011188060     600  1.000000000000  0.100000000000  0.000001000000  0.010000000000  0.000000000000  0.200000       7     106  1.00  1.00  data3202.dat
  0.012107068375    0.000212305844    0.100000000000    0.000000000000    0.005989783500    0.000140692576   16.523600384000    0.281874449192   33.405730164125    0.756345348078    0.500000000000    0.000000000000    0.000563531222    0.000018718095    0.000017055055    0.000001982700    0.000000095609    0.000000002249    0.000580681886    0.000018827642    0.000580696491    0.000018842497   -0.000024438119    0.000084660823     600  1.000000000000  0.010000000000  0.000001000000  0.010000000000  0.000000000000  0.200000       8     403  1.00  1.00  data3203.dat
  0.012223356900    0.000246196484    0.031622777000    0.000000000000    0.008904765300    0.000239534305   16.368032451300    0.326333174998   22.474320688700    0.596390431701    0.158113883000    0.000000000000    0.000499308848    0.000023849645    0.000029526184    0.000003042603    0.000000096518    0.000000004918    0.000528931551    0.000024457833    0.000528908417    0.000024472348    0.000045032557    0.000103173943     600  1.000000000000  0.001000000000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     604  1.00  1.00  data3204.dat
  0.012204411400    0.000166168877    0.010000000000    0.000000000000    0.013042830100    0.000237357476   16.390211897700    0.219929917640   15.338578553600    0.273761697778    0.050000000000    0.000000000000    0.000402544019    0.000021623583    0.000041789418    0.000001823644    0.000000106348    0.000000002180    0.000444439785    0.000020947037    0.000444412366    0.000020916588    0.000058942081    0.000156728754     600  1.000000000000  0.000100000000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     102  1.00  1.00  data3205.dat
  0.012204411400    0.000166168877    0.003162278000    0.000000000000    0.019144256300    0.000348393017   16.390211897700    0.219929917640   10.450051919100    0.186511673446    0.015811388000    0.000000000000    0.000285010902    0.000019895939    0.000051491204    0.000002221863    0.000000153086    0.000000008882    0.000336655192    0.000020731698    0.000336655121    0.000020731644    0.000000202956    0.000003588387     600  1.000000000000  0.000010000000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     102  1.00  1.00  data3206.dat
  0.012204411400    0.000166168877    0.001000000000    0.000000000000    0.028099925200    0.000511371254   16.390211897700    0.219929917640    7.119537493700    0.127068923975    0.005000000000    0.000000000000    0.000155949504    0.000014548698    0.000055143748    0.000002701078    0.000000430364    0.000000033672    0.000211523616    0.000016700749    0.000211523401    0.000016700522    0.000000948311    0.000002420301     600  1.000000000000  0.000001000000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     102  1.00  1.00  data3207.dat
  0.012204411400    0.000166168877    0.001000000000    0.000000000000    0.028099925200    0.000511371254   16.390211897700    0.219929917640    7.119537493700    0.127068923975    0.005000000000    0.000000000000    0.000155949452    0.000014549370    0.000055143778    0.000002700247    0.000000430367    0.000000033669    0.000211523598    0.000016700748    0.000211523629    0.000016700620   -0.000000195661    0.000001118751     600  1.000000000000  0.000001000000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     102  1.00  1.00  data3215.dat
  0.012204411400    0.000166168877    0.000316228000    0.000000000000    0.041245049600    0.000750590482   16.390211897700    0.219929917640    4.850484429700    0.086571050255    0.001581139000    0.000000000000    0.000053005308    0.000008258316    0.000041748585    0.000003428181    0.000001710823    0.000000211039    0.000096464716    0.000010914223    0.000096464677    0.000010914187    0.000000372847    0.000000836857     600  1.000000000000  0.000000100000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     102  1.00  1.00  data3208.dat
  0.012204411400    0.000166168877    0.000100000000    0.000000000000    0.060539453400    0.001101716054   16.390211897700    0.219929917640    3.304596573200    0.058980169809    0.000500000000    0.000000000000    0.000007941676    0.000001917741    0.000017303523    0.000002356920    0.000003310589    0.000000257461    0.000028555788    0.000004299094    0.000028555789    0.000004299094   -0.000000023078    0.000000096300     600  1.000000000000  0.000000010000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     102  1.00  1.00  data3209.dat
  0.012204411400    0.000166168877    0.000031623000    0.000000000000    0.088859765800    0.001617097913   16.390211897700    0.219929917640    2.251395436800    0.040182721912    0.000158114000    0.000000000000    0.000000581426    0.000000173607    0.000004450997    0.000000729289    0.000001462617    0.000000177990    0.000006495039    0.000001043002    0.000006495039    0.000001043002   -0.000000008246    0.000000034502     600  1.000000000000  0.000000001000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     102  1.00  1.00  data3210.dat
  0.012204411400    0.000166168877    0.000031623000    0.000000000000    0.088859765800    0.001617097913   16.390211897700    0.219929917640    2.251395436800    0.040182721912    0.000158114000    0.000000000000    0.000000581028    0.000000173289    0.000004450217    0.000000729187    0.000001461978    0.000000178366    0.000006493223    0.000001042945    0.000006493223    0.000001042945    0.000000009416    0.000000029969     600  1.000000000000  0.000000001000  0.000001000000  0.010000000000  0.000000000000  0.200000      10     102  1.00  1.00  data3214.dat
  0.012204411400    0.000166168877    0.000010000000    0.000000000000    0.130428299100    0.002373575045   16.390211897700    0.219929917640    1.533857855400    0.027376169757    0.000050000000    0.000000000000    0.000000023331    0.000000005627    0.000000957196    0.000000149393    0.000000146957    0.000000019777    0.000001127484    0.000000170972    0.000001127484    0.000000170972   -0.000000011847    0.000000022239     600  1.000000000000  0.000000000100  0.000001000000  0.010000000000  0.000000000000  0.200000      10     102  1.00  1.00  data3211.dat
  0.012204411400    0.000166168877    0.000003162000    0.000000000000    0.191442561900    0.003483931811   16.390211897700    0.219929917640    1.045005191900    0.018651167293    0.000015811000    0.000000000000    0.000000000478    0.000000000114    0.000000144468    0.000000019512    0.000000004024    0.000000000469    0.000000148971    0.000000019870    0.000000148971    0.000000019870   -0.000000007094    0.000000015336     600  1.000000000000  0.000000000010  0.000001000000  0.010000000000  0.000000000000  0.200000      10     102  1.00  1.00  data3212.dat
  0.012204411400    0.000166168877    0.000001000000    0.000000000000    0.280999252100    0.005113712354   16.390211897700    0.219929917640    0.711953749300    0.012706892400    0.000005000000    0.000000000000    0.000000000034    0.000000000006    0.000000047536    0.000000005639    0.000000000449    0.000000000070    0.000000048019    0.000000005689    0.000000048019    0.000000005689   -0.000000000003    0.000000002329     600  1.000000000000  0.000000000001  0.000001000000  0.010000000000  0.000000000000  0.200000      10     102  1.00  1.00  data3213.dat


# index 17  EA=1  EI=variable  GI=1e-5
